lane_nn	0.11299522995182532
pick_vb	0.6571203453394379
savage_nn	0.627125143608216
face_nn	0.7709462293825114
stab_nn	0.13562852997381136
bit_nn	0.08659255717337577
graft_nn	0.1654218452536067
heel_nn	0.2590319231672644
grain_nn	0.2639513774406145
ball_nn	0.22542622067765994
edge_nn	0.4644456826464114
word_nn	0.6907754971555675
chairman_nn	0.7814892428869769
pin_vb	0.6606658354616061
thump_nn	0.9231495048085349
lass_nn	0.8808964784811192
include_vb	0.8926369006506157
tip_vb	0.848726230654603
fiction_nn	0.20752309222766463
tree_nn	0.8376383926146923
donkey_nn	0.452852058706119
circle_vb	0.06203439915435227
multitude_nn	0.31794067688268446
part_nn	0.24573006128157038
contemplation_nn	0.48378650213962804
rag_nn	0.284409775923519
record_nn	0.83908217551157
relationship_nn	0.3562917636197416
player_nn	0.86973515338301
maxim_nn	0.5622227713126833
twist_nn	0.5293017894174036
quilt_nn	0.31661981763709146
stroke_vb	0.7381357035162383
ounce_nn	0.4034235052602537
chef_nn	0.755744964245348
head_nn	0.017759778925940384
afternoon_nn	0.7960522269624292
rally_nn	0.11395072070846979
prop_nn	0.029637864118985613
attack_nn	0.19126027589201433
gas_nn	0.3109960615505264
bag_nn	0.6014705825840503
bar_nn	0.20873662116678804
risk_nn	0.009560323500962475
plane_nn	0.7213126142291212
land_nn	0.3161491438870141
